Year,Month,Day,Hour,MUSG,SNRD,HARF,GENE,CASC
2018,10,27,15,1689.525,352.475,1003.8,786.775,13465
2018,10,27,16,665.65,77.925,348.825,208.075,13801
2018,10,27,17,11.42857143,4.085714285,7.657142857,4.028571428,11921
2018,10,27,18,0,0,0,0,6363
2018,10,27,19,0,0,0,0,1409
2018,10,27,20,0,0,0,0,22
2018,10,27,21,0,0,0,0,0
2018,10,27,22,0,0,0,0,0
2018,10,27,23,0,0,0,0,0
2018,10,28,0,0,0,0,0,0
2018,10,28,1,0,0,0,0,0
2018,10,28,2,0,0,0,0,0
2018,10,28,3,0,0,0,0,0
2018,10,28,4,0,0,0,0,0
2018,10,28,5,0,0,0,0,0
2018,10,28,6,4.5,1.15,4.45,3.575,0
2018,10,28,7,155.9,121.9,126.35,302,0
2018,10,28,8,565.3,562.8,762.825,952.15,11
2018,10,28,9,986.925,961.3,1450.55,584.95,367
2018,10,28,10,3551.2,1215.375,1802.825,1223.775,3992
2018,10,28,11,3985.625,1315.025,1954.2,1736.55,10690
2018,10,28,12,3920.75,1279.85,1959.95,1953.075,15170
2018,10,28,13,3763.4,1182.925,1853.55,1704.175,17314
2018,10,28,14,2976.825,863.575,1523.275,1428.675,17750
2018,10,28,15,1852.4,399.3,992.125,800.95,17621
2018,10,28,16,180.6,29.25,149.75,65.025,16057
2018,10,28,17,1.028571428,0,0.175,0.375,11980
2018,10,28,18,0,0,0,0,5773
2018,10,28,19,0,0,0,0,365
2018,10,28,20,0,0,0,0,0
2018,10,28,21,0,0,0,0,0
2018,10,28,22,0,0,0,0,0
2018,10,28,23,0,0,0,0,0
2018,10,29,0,0,0,0,0,0
2018,10,29,1,0,0,0,0,0
2018,10,29,2,0,0,0,0,0
2018,10,29,3,0,0,0,0,0
2018,10,29,4,0,0,0,0,0
2018,10,29,5,0,0,0,0,0
2018,10,29,6,0.175,0,0,0,0
2018,10,29,7,119.225,56.75,45.225,46.125,0
2018,10,29,8,1017.7,226.15,660.75,191.1,2
2018,10,29,9,969.75,373.6,497.425,646.25,93
2018,10,29,10,2637.35,474.55,1193.8,970.425,1026
2018,10,29,11,2973.4,966.225,1441.475,1562.8,3725
2018,10,29,12,2173.5,542.575,989.875,1623.4,8815
2018,10,29,13,2364.325,600.65,1966.15,563.25,7924
2018,10,29,14,582.4,293.025,572.1,351.425,10533
2018,10,29,15,326.575,61.8,81.525,158.45,10271
2018,10,29,16,27.25,10,15.1,11.35,8083
2018,10,29,17,0,0,0,0,2759
2018,10,29,18,0,0,0,0,533
2018,10,29,19,0,0,0,0,83
2018,10,29,20,0,0,0,0,0
2018,10,29,21,0,0,0,0,0
2018,10,29,22,0,0,0,0,0
2018,10,29,23,0,0,0,0,0
2018,10,30,0,0,0,0,0,0
2018,10,30,1,0,0,0,0,0
2018,10,30,2,0,0,0,0,0
2018,10,30,3,0,0,0,0,0
2018,10,30,4,0,0,0,0,0
2018,10,30,5,0,0,0,0,0
2018,10,30,6,0,0,0,0,0
2018,10,30,7,82.55,11.725,9.675,17.925,0
2018,10,30,8,127.6,75.975,84.725,108.7,0
2018,10,30,9,457.675,152.55,172.45,169.75,23
2018,10,30,10,521.2,127.375,152.325,211.675,374
2018,10,30,11,457.8,74.15,219.925,311.5,2264
2018,10,30,12,512.575,83.075,391.325,218.5,5244
2018,10,30,13,603.25,131.625,329.75,322.3,4616
2018,10,30,14,444.5,99.475,161.925,154.2,3677
2018,10,30,15,152.275,35.975,49.225,126.65,2849
2018,10,30,16,5.525,1.425,16.6,26.425,2142
2018,10,30,17,0,0,0,0,1535
2018,10,30,18,0,0,0,0,525
2018,10,30,19,0,0,0,0,38
2018,10,30,20,0,0,0,0,0
2018,10,30,21,0,0,0,0,0
2018,10,30,22,0,0,0,0,0
2018,10,30,23,0,0,0,0,0
2018,10,31,0,0,0,0,0,0
2018,10,31,1,0,0,0,0,0
2018,10,31,2,0,0,0,0,0
2018,10,31,3,0,0,0,0,0
2018,10,31,4,0,0,0,0,0
2018,10,31,5,0,0,0,0,0
2018,10,31,6,0,0,0,0,0
2018,10,31,7,44.8,9.975,15.9,40.1,0
2018,10,31,8,321.2,72.5,82.025,227.525,1
2018,10,31,9,650.775,138.7,184.675,214.175,32
2018,10,31,10,544.525,222.7571429,268.925,466.925,343
2018,10,31,11,301.925,176.375,334.325,297.325,1319
2018,10,31,12,322.575,86.45,423.35,398.475,2026
2018,10,31,13,381.475,97.925,206.15,464.225,3462
2018,10,31,14,405.55,94.8,188.075,474.95,2097
2018,10,31,15,192.85,41.05,135.75,140.45,1742
2018,10,31,16,23.575,3.1,9.525,58.5,1407
2018,10,31,17,0.485714285,0,0,0.857142857,1278
2018,10,31,18,0,0,0,0,447
2018,10,31,19,0,0,0,0,36
2018,10,31,20,0,0,0,0,0
2018,10,31,21,0,0,0,0,0
2018,10,31,22,0,0,0,0,0
2018,10,31,23,0,0,0,0,0
2018,11,1,0,0,0,0,0,0
2018,11,1,1,0,0,0,0,0
2018,11,1,2,0,0,0,0,0
2018,11,1,3,0,0,0,0,0
2018,11,1,4,0,0,0,0,0
2018,11,1,5,0,0,0,0,0
2018,11,1,6,6.2,1.875,0.9,1.8,0
2018,11,1,7,519.25,112.45,103.875,248.175,0
2018,11,1,8,1785.05,569.75,832.525,996.225,9
2018,11,1,9,3250.95,984.875,1087.6,1525.525,271
2018,11,1,10,1715.7,1234.9,1716.675,1163.85,3296
2018,11,1,11,1649.45,262.025,1427.9,1982.1,10743
2018,11,1,12,1682.6,360.2,515.075,1625.275,14890
2018,11,1,13,3213.875,262.975,852.5,1519.875,13467
2018,11,1,14,2218.575,593.1,1128.45,1640.5,7530
2018,11,1,15,2096.35,465.175,913.475,955.35,9385
2018,11,1,16,297.8,55.2,247.175,171.825,13466
2018,11,1,17,0,0,0,0.714285714,10596
2018,11,1,18,0,0,0,0,5104
2018,11,1,19,0,0,0,0,954
2018,11,1,20,0,0,0,0,0
2018,11,1,21,0,0,0,0,0
2018,11,1,22,0,0,0,0,0
2018,11,1,23,0,0,0,0,0
2018,11,2,0,0,0,0,0,0
2018,11,2,1,0,0,0,0,0
2018,11,2,2,0,0,0,0,0
2018,11,2,3,0,0,0,0,0
2018,11,2,4,0,0,0,0,0
2018,11,2,5,0,0,0,0,0
2018,11,2,6,1.325,0.85,0,0,0
2018,11,2,7,99.7,83.325,128.225,50.2,0
2018,11,2,8,574.575,126.8,325.25,194.8,6
2018,11,2,9,672.475,242.7,491.575,295.925,204
2018,11,2,10,254.825,165.075,632.25,389.425,1652
2018,11,2,11,822.825,200.9,448.35,1239.35,2605
2018,11,2,12,1081.325,108.775,364.25,259.95,3581
2018,11,2,13,1755.575,148.35,221.575,1222.05,3997
2018,11,2,14,1232.45,387.4,575.2,634.95,4049
2018,11,2,15,625.725,123.4,547.025,124.75,1881
2018,11,2,16,183.625,62.95,91.075,164.45,2956
2018,11,2,17,0.857142856,0,0,0,6404
2018,11,2,18,0,0,0,0,1799
2018,11,2,19,0,0,0,0,757
2018,11,2,20,0,0,0,0,0
2018,11,2,21,0,0,0,0,0
2018,11,2,22,0,0,0,0,0
2018,11,2,23,0,0,0,0,0
2018,11,3,0,0,0,0,0,0
2018,11,3,1,0,0,0,0,0
2018,11,3,2,0,0,0,0,0
2018,11,3,3,0,0,0,0,0
2018,11,3,4,0,0,0,0,0
2018,11,3,5,0,0,0,0,0
2018,11,3,6,0,0,0,0,0
2018,11,3,7,282.2,30.35,44.925,58.275,0
2018,11,3,8,1040.35,512.95,594.525,343.2,1
2018,11,3,9,577.175,519.525,1289.575,982.3,85
2018,11,3,10,728.275,470.675,227.375,836.1,1578
2018,11,3,11,834.15,234.1,267.975,1088.225,8730
2018,11,3,12,1463.65,229.5,290.5,1236.3,6033
2018,11,3,13,2647.425,439.025,354.025,1785.675,4421
2018,11,3,14,2123.65,667.05,918.2,563.575,3081
2018,11,3,15,437.4,340.925,515.175,548.625,3480
2018,11,3,16,417.025,15.325,36.35,142.25,3851
2018,11,3,17,0.371428571,0,0,0,5946
2018,11,3,18,0,0,0,0,3453
2018,11,3,19,0,0,0,0,285
2018,11,3,20,0,0,0,0,0
2018,11,3,21,0,0,0,0,0
2018,11,3,22,0,0,0,0,0
2018,11,3,23,0,0,0,0,0
2018,11,4,0,0,0,0,0,0
2018,11,4,1,0,0,0,0,0
2018,11,4,2,0,0,0,0,0
2018,11,4,3,0,0,0,0,0
2018,11,4,4,0,0,0,0,0
2018,11,4,5,0,0,0,0,0
2018,11,4,6,0.525,0,0,0,0
2018,11,4,7,181.4,57.4,71.7,65.2,0
2018,11,4,8,620.175,223.5,322.275,201.625,5
2018,11,4,9,1075.925,516.45,508.2,430.975,157
2018,11,4,10,1545.55,822.375,1509.725,1334.05,1279
2018,11,4,11,993.7,533.25,1060.675,1279.675,3737
2018,11,4,12,1180.3,456.225,461.55,576.025,9022
2018,11,4,13,1856.475,714.15,839.65,696.425,12018
2018,11,4,14,1692.075,470.8,293.825,641.625,8511
2018,11,4,15,1003.1,298.875,393.725,331.375,10096
2018,11,4,16,124.475,26.1,67.4,83.4,6733
2018,11,4,17,0,0,0,0,8837
2018,11,4,18,0,0,0,0,4578
2018,11,4,19,0,0,0,0,433
2018,11,4,20,0,0,0,0,0
2018,11,4,21,0,0,0,0,0
2018,11,4,22,0,0,0,0,0
2018,11,4,23,0,0,0,0,0
2018,11,5,0,0,0,0,0,0
2018,11,5,1,0,0,0,0,0
2018,11,5,2,0,0,0,0,0
2018,11,5,3,0,0,0,0,0
2018,11,5,4,0,0,0,0,0
2018,11,5,5,0,0,0,0,0
2018,11,5,6,1.45,1,0.35,0,0
2018,11,5,7,243.65,69.125,98.9,163.15,0
2018,11,5,8,1307,463.075,740.575,896.625,5
2018,11,5,9,2126.175,882.25,1352.1,1431.875,209
2018,11,5,10,1541.875,1169.825,1754.25,578.7,2584
2018,11,5,11,2174.425,1378.55,1950.05,1015.125,9425
2018,11,5,12,2364.35,1031.55,1407.5,1665.175,14482
2018,11,5,13,2984.075,843.1,885.475,571.15,16928
2018,11,5,14,1698.45,737.575,706.225,594.075,14856
2018,11,5,15,1411.525,262.825,369.2,329.8,14287
2018,11,5,16,153.15,48.625,110.9,78.475,15315
2018,11,5,17,0,0,0,0,10089
2018,11,5,18,0,0,0,0,2353
2018,11,5,19,0,0,0,0,511
2018,11,5,20,0,0,0,0,0
2018,11,5,21,0,0,0,0,0
2018,11,5,22,0,0,0,0,0
2018,11,5,23,0,0,0,0,0
2018,11,6,0,0,0,0,0,0
2018,11,6,1,0,0,0,0,0
2018,11,6,2,0,0,0,0,0
2018,11,6,3,0,0,0,0,0
2018,11,6,4,0,0,0,0,0
2018,11,6,5,0,0,0,0,0
2018,11,6,6,0.375,0.65,0.225,0,0
2018,11,6,7,329.1,66.175,71.05,166.85,0
2018,11,6,8,1841.75,467.05,747.275,934,5
2018,11,6,9,2966.25,863.025,1374.2,1461.225,196
2018,11,6,10,3636.7,1126.35,1745.875,1768.825,2565
2018,11,6,11,3945.25,1178.1,1928.275,1913.025,9741
2018,11,6,12,3955.85,1173.775,1951.7,1912.725,14882
2018,11,6,13,3621.65,1100.925,1820.15,1748.75,17424
2018,11,6,14,2896.25,831.175,1488.325,1396.75,17949
2018,11,6,15,1798.925,332.625,918.7,787.125,17783
2018,11,6,16,364.8,39.15,193.95,97.325,16165
2018,11,6,17,0,0,0,0,12311
2018,11,6,18,0,0,0,0,5770
2018,11,6,19,0,0,0,0,728
2018,11,6,20,0,0,0,0,0
2018,11,6,21,0,0,0,0,0
2018,11,6,22,0,0,0,0,0
2018,11,6,23,0,0,0,0,0
2018,11,7,0,0,0,0,0,0
2018,11,7,1,0,0,0,0,0
2018,11,7,2,0,0,0,0,0
2018,11,7,3,0,0,0,0,0
2018,11,7,4,0,0,0,0,0
2018,11,7,5,0,0,0,0,0
2018,11,7,6,1.325,0,0,0,0
2018,11,7,7,325.9,70.775,70.275,164.625,43
2018,11,7,8,1704.15,351.8,725.325,853.6,1895
2018,11,7,9,2824.725,538.9,1329.925,1390.95,8564
2018,11,7,10,3513.125,1014.55,1679.275,1717.575,14021
2018,11,7,11,3802.225,1246.65,1856.025,1863.825,16675
2018,11,7,12,3794.15,1231.2,1879.9,1837.975,17720
2018,11,7,13,3468.55,1105.8,1732.6,1659.375,17439
2018,11,7,14,2742.925,793.9,1415.95,1321.2,15776
2018,11,7,15,1655.2,308.075,863.825,718.15,12333
2018,11,7,16,304.775,35.35,176.675,86.075,6050
2018,11,7,17,0,0,0,0,763
2018,11,7,18,0,0,0,0,0
2018,11,7,19,0,0,0,0,0
2018,11,7,20,0,0,0,0,0
2018,11,7,21,0,0,0,0,0
2018,11,7,22,0,0,0,0,0
2018,11,7,23,0,0,0,0,0
2018,11,8,0,0,0,0,0,0
2018,11,8,1,0,0,0,0,0
2018,11,8,2,0,0,0,0,0
2018,11,8,3,0,0,0,0,0
2018,11,8,4,0,0,0,0,0
2018,11,8,5,0,0,0,0,0
2018,11,8,6,0,0,0,0,0
2018,11,8,7,274.2,68.45,77.35,135.975,41
2018,11,8,8,1537.6,397.475,656.2,778.9,1715
2018,11,8,9,2167.675,496.4,1248.25,1315.95,7764
2018,11,8,10,3297.6,969.525,1616.2,1628.325,13130
2018,11,8,11,3648.475,914,1807.175,1795.425,16074
2018,11,8,12,3675.325,896.925,1846.325,1780.25,17289
2018,11,8,13,3346.825,816.6,1694.875,1607.95,16998
2018,11,8,14,2639.225,629.125,1381.95,1268.35,15216
2018,11,8,15,1591.55,278.65,833.175,687.475,11785
2018,11,8,16,282.45,32.775,162.325,78.25,5594
2018,11,8,17,0,0,0,0,691
2018,11,8,18,0,0,0,0,0
2018,11,8,19,0,0,0,0,0
2018,11,8,20,0,0,0,0,0
2018,11,8,21,0,0,0,0,0
2018,11,8,22,0,0,0,0,0
2018,11,8,23,0,0,0,0,0
2018,11,9,0,0,0,0,0,0
2018,11,9,1,0,0,0,0,0
2018,11,9,2,0,0,0,0,0
2018,11,9,3,0,0,0,0,0
2018,11,9,4,0,0,0,0,0
2018,11,9,5,0,0,0,0,0
2018,11,9,6,0.175,0,0,0,0
2018,11,9,7,289.175,71.875,83.35,85.275,37
2018,11,9,8,457.325,344.55,584.65,200.05,1577
2018,11,9,9,573.025,324.35,770.55,393.95,6751
2018,11,9,10,1783.925,676.5,912.375,938.15,7655
2018,11,9,11,2808.1,1131.775,1200.125,1657.95,10152
2018,11,9,12,3418.425,1100.35,1713.15,1665.725,15376
2018,11,9,13,3080.05,975.95,1322.6,1487.9,14867
2018,11,9,14,2322.225,643.35,837.125,1124.8,13889
2018,11,9,15,989.475,111.35,199.175,511.175,9658
2018,11,9,16,82.675,28.8,44.075,78.4,1527
2018,11,9,17,0,0,0,0,349
2018,11,9,18,0,0,0,0,0
2018,11,9,19,0,0,0,0,0
2018,11,9,20,0,0,0,0,0
2018,11,9,21,0,0,0,0,0
2018,11,9,22,0,0,0,0,0
2018,11,9,23,0,0,0,0,0
2018,11,10,0,0,0,0,0,0
2018,11,10,1,0,0,0,0,0
2018,11,10,2,0,0,0,0,0
2018,11,10,3,0,0,0,0,0
2018,11,10,4,0,0,0,0,0
2018,11,10,5,0,0,0,0,0
2018,11,10,6,0,0,0,0,0
2018,11,10,7,138.8,18.1,4.85,134,0
2018,11,10,8,1623.6,268.075,124.35,814.65,518
2018,11,10,9,2898.5,699.575,1191.05,1420.825,3642
2018,11,10,10,3629.375,445.025,1749.825,1760.475,12610
2018,11,10,11,3945.625,1126.65,1916.2,1897.65,15998
2018,11,10,12,3924.175,1269.675,1936.675,1891.175,17940
2018,11,10,13,3532.05,1115.85,1783.45,1674.825,17846
2018,11,10,14,2820.525,734.1,1341.675,1357.1,16255
2018,11,10,15,1610.45,286.175,845.175,613.25,12324
2018,11,10,16,161.525,30.85,156.85,84.35,5323
2018,11,10,17,0,0,0,0,625
2018,11,10,18,0,0,0,0,0
2018,11,10,19,0,0,0,0,0
2018,11,10,20,0,0,0,0,0
2018,11,10,21,0,0,0,0,0
2018,11,10,22,0,0,0,0,0
2018,11,10,23,0,0,0,0,0
2018,11,11,0,0,0,0,0,0
2018,11,11,1,0,0,0,0,0
2018,11,11,2,0,0,0,0,0
2018,11,11,3,0,0,0,0,0
2018,11,11,4,0,0,0,0,0
2018,11,11,5,0,0,0,0,0
2018,11,11,6,0,0,0,0,0
2018,11,11,7,170.025,47,56.125,59.425,19
2018,11,11,8,564.1,0,155,373.775,519
2018,11,11,9,1710.525,728.6333333,943.275,805.775,3502
2018,11,11,10,2017.375,624.025,1316.825,812.5,8662
2018,11,11,11,1172.775,248.075,1283.575,662.725,9021
2018,11,11,12,1488.225,188.875,788.875,590.125,7668
2018,11,11,13,1751.475,200.65,642.45,843.85,7840
2018,11,11,14,1127,153.6833333,669.2,546.875,5565
2018,11,11,15,394.15,0,204.05,192.75,4662
2018,11,11,16,103.475,13.32857143,39.25,49.5,1719
2018,11,11,17,0,0,0,0,267
2018,11,11,18,0,0,0,0,0
2018,11,11,19,0,0,0,0,0
2018,11,11,20,0,0,0,0,0
2018,11,11,21,0,0,0,0,0
2018,11,11,22,0,0,0,0,0
2018,11,11,23,0,0,0,0,0
2018,11,12,0,0,0,0,0,0
2018,11,12,1,0,0,0,0,0
2018,11,12,2,0,0,0,0,0
2018,11,12,3,0,0,0,0,0
2018,11,12,4,0,0,0,0,0
2018,11,12,5,0,0,0,0,0
2018,11,12,6,0,0,0,0,0
2018,11,12,7,0.25,0,0.525,0,0
2018,11,12,8,40.875,3.25,13.15,67.7,8
2018,11,12,9,247.675,33.175,34.6,364.125,173
2018,11,12,10,1830.8,163.325,151.85,729.425,771
2018,11,12,11,1437.3,329.15,580.475,677.8,2754
2018,11,12,12,2423.8,830.425,885.525,1637.525,6710
2018,11,12,13,3317.875,1077.022222,1805.2,908.725,0
2018,11,12,14,2285.175,604.6666667,1227.025,1014.475,0
2018,11,12,15,1539.1,279.625,821.625,336.35,0
2018,11,12,16,253.075,30.475,140.625,65.45,0
2018,11,12,17,0,0,0,0,371
2018,11,12,18,0,0,0,0,0
2018,11,12,19,0,0,0,0,0
2018,11,12,20,0,0,0,0,0
2018,11,12,21,0,0,0,0,0
2018,11,12,22,0,0,0,0,0
2018,11,12,23,0,0,0,0,0
2018,11,13,0,0,0,0,0,0
2018,11,13,1,0,0,0,0,0
2018,11,13,2,0,0,0,0,0
2018,11,13,3,0,0,0,0,0
2018,11,13,4,0,0,0,0,0
2018,11,13,5,0,0,0,0,0
2018,11,13,6,0,0,0,0,0
2018,11,13,7,39.75,31.05,38.925,17.075,8
2018,11,13,8,133.05,63.75,166.9,123.2,757
2018,11,13,9,191.575,72.825,46.425,149.7,618
2018,11,13,10,308.025,105.675,120.975,139.825,814
2018,11,13,11,253.55,160.3,195.625,190.675,1850
2018,11,13,12,212.55,64.425,125.175,307.625,1804
2018,11,13,13,389.775,135.725,192.9,458.875,1085
2018,11,13,14,1005.35,171.65,145.225,724.5,2174
2018,11,13,15,292.525,60.4,163.3,102.05,2828
2018,11,13,16,16.375,3.025,15.25,13.85,871
2018,11,13,17,0,0,0,0,53
2018,11,13,18,0,0,0,0,0
2018,11,13,19,0,0,0,0,0
2018,11,13,20,0,0,0,0,0
2018,11,13,21,0,0,0,0,0
2018,11,13,22,0,0,0,0,0
2018,11,13,23,0,0,0,0,0
2018,11,14,0,0,0,0,0,0
2018,11,14,1,0,0,0,0,0
2018,11,14,2,0,0,0,0,0
2018,11,14,3,0,0,0,0,0
2018,11,14,4,0,0,0,0,0
2018,11,14,5,0,0,0,0,0
2018,11,14,6,0,0,0,0,0
2018,11,14,7,31.575,1.675,7.325,9.775,0
2018,11,14,8,225.8,27.05,30.1,69.45,92
2018,11,14,9,293.35,47.375,239.675,164.675,591
2018,11,14,10,857.15,370.6,343.5,324.4,1465
2018,11,14,11,746.175,446.45,644.925,401.175,4748
2018,11,14,12,482.625,401.025,835.625,487.3,6506
2018,11,14,13,705.475,183.275,429.775,231.825,5579
2018,11,14,14,670.375,174.55,278.775,248.525,2737
2018,11,14,15,102.65,28.3,78.3,43.45,2490
2018,11,14,16,13.325,2.05,1.95,9.775,448
2018,11,14,17,0,0,0,0,32
2018,11,14,18,0,0,0,0,0
2018,11,14,19,0,0,0,0,0
2018,11,14,20,0,0,0,0,0
2018,11,14,21,0,0,0,0,0
2018,11,14,22,0,0,0,0,0
2018,11,14,23,0,0,0,0,0
2018,11,15,0,0,0,0,0,0
2018,11,15,1,0,0,0,0,0
2018,11,15,2,0,0,0,0,0
2018,11,15,3,0,0,0,0,0
2018,11,15,4,0,0,0,0,0
2018,11,15,5,0,0,0,0,0
2018,11,15,6,0,0,0,0,0
2018,11,15,7,11.675,7.025,48.05,7.625,8
2018,11,15,8,114.35,18.975,90.45,144.05,382
2018,11,15,9,132.375,66.475,249.125,255.925,421
2018,11,15,10,348.15,97.3,340.9,872.775,1245
2018,11,15,11,371.375,103.475,172.6,849.85,1615
2018,11,15,12,755.625,157.25,384.85,704.175,2044
2018,11,15,13,1295.475,189.85,302.45,595.175,1369
2018,11,15,14,2013.425,362.25,477,465.55,2319
2018,11,15,15,349.575,45.55,92.55,113.625,3619
2018,11,15,16,104.425,13.325,0,32.8,2491
2018,11,15,17,0,0,0,0,130
2018,11,15,18,0,0,0,0,0
2018,11,15,19,0,0,0,0,0
2018,11,15,20,0,0,0,0,0
2018,11,15,21,0,0,0,0,0
2018,11,15,22,0,0,0,0,0
2018,11,15,23,0,0,0,0,0
2018,11,16,0,0,0,0,0,0
2018,11,16,1,0,0,0,0,0
2018,11,16,2,0,0,0,0,0
2018,11,16,3,0,0,0,0,0
2018,11,16,4,0,0,0,0,0
2018,11,16,5,0,0,0,0,0
2018,11,16,6,0,0,0,0,0
2018,11,16,7,58.4,1.2,0,42.75,0
2018,11,16,8,446.76,19.98,22.1,466.02,52
2018,11,16,9,1406.975,47.7,120.525,882.375,505
2018,11,16,10,1290.575,172.8,1115.85,1610.725,1910
2018,11,16,11,3140.1,260.125,1787.95,1921.175,9697
2018,11,16,12,2846.875,290.7866667,382.575,1463.55,10456
2018,11,16,13,1536.225,401.55,812.475,1069.85,13811
2018,11,16,14,2891,66.525,340.25,1104.1,8866
2018,11,16,15,1575.025,58.675,425.025,620.225,6351
2018,11,16,16,177.8,7.025,88.025,51.8,1191
2018,11,16,17,0,0,0,0,215
2018,11,16,18,0,0,0,0,0
2018,11,16,19,0,0,0,0,0
2018,11,16,20,0,0,0,0,0
2018,11,16,21,0,0,0,0,0
2018,11,16,22,0,0,0,0,0
2018,11,16,23,0,0,0,0,0
2018,11,17,0,0,0,0,0,0
2018,11,17,1,0,0,0,0,0
2018,11,17,2,0,0,0,0,0
2018,11,17,3,0,0,0,0,0
2018,11,17,4,0,0,0,0,0
2018,11,17,5,0,0,0,0,0
2018,11,17,6,0,0,0,0,0
2018,11,17,7,68.6,11.725,36.8,25.525,1
2018,11,17,8,324.875,60.275,183.3,129.775,561
2018,11,17,9,647.75,127.025,386.3,278.675,2130
2018,11,17,10,399.5,64.85,305.8,254.675,4243
2018,11,17,11,913.225,154.4,304.25,264.475,2067
2018,11,17,12,602.525,76.475,121.5,260.1,3217
2018,11,17,13,925.65,95.9,149.075,856.275,2173
2018,11,17,14,1020.225,82.125,276.3,521.875,2744
2018,11,17,15,301.65,35.95,140.725,193.125,1618
2018,11,17,16,67.6,1.625,7.575,15.625,940
2018,11,17,17,0,0,0,0,70
2018,11,17,18,0,0,0,0,0
2018,11,17,19,0,0,0,0,0
2018,11,17,20,0,0,0,0,0
2018,11,17,21,0,0,0,0,0
2018,11,17,22,0,0,0,0,0
2018,11,17,23,0,0,0,0,0
2018,11,18,0,0,0,0,0,0
2018,11,18,1,0,0,0,0,0
2018,11,18,2,0,0,0,0,0
2018,11,18,3,0,0,0,0,0
2018,11,18,4,0,0,0,0,0
2018,11,18,5,0,0,0,0,0
2018,11,18,6,0,0,0,0,0
2018,11,18,7,32.925,11.275,79.975,1.425,17
2018,11,18,8,79.975,67.725,312.65,27.95,685
2018,11,18,9,132.475,100.15,579.75,45.15,3802
2018,11,18,10,57.05,124.075,405.55,53.8,4823
2018,11,18,11,54.25,19.3,112.325,79.225,1826
2018,11,18,12,82.425,17.675,42.875,82.225,325
2018,11,18,13,127.175,23.15,30.525,101.2,257
2018,11,18,14,168.625,50.15,55.625,91.125,303
2018,11,18,15,75.4,4.375,24.15,25.275,590
2018,11,18,16,5.825,1.775,0.5,15.225,112
2018,11,18,17,0,0,0,0,15
2018,11,18,18,0,0,0,0,0
2018,11,18,19,0,0,0,0,0
2018,11,18,20,0,0,0,0,0
2018,11,18,21,0,0,0,0,0
2018,11,18,22,0,0,0,0,0
2018,11,18,23,0,0,0,0,0
2018,11,19,0,0,0,0,0,0
2018,11,19,1,0,0,0,0,0
2018,11,19,2,0,0,0,0,0
2018,11,19,3,0,0,0,0,0
2018,11,19,4,0,0,0,0,0
2018,11,19,5,0,0,0,0,0
2018,11,19,6,0,0,0,0,0
2018,11,19,7,66.9,38.975,34.15,71.95,9
2018,11,19,8,283.7,421.85,129.5,201.375,1271
2018,11,19,9,875.475,251.5,466.65,387.8,6068
2018,11,19,10,1528.425,300.65,775.725,495.05,3949
2018,11,19,11,2018.675,352.95,620.225,1396.15,5711
2018,11,19,12,1341.975,342.125,796.775,983.275,5286
2018,11,19,13,273.925,434.325,1007.425,318.675,11550
2018,11,19,14,926.7083333,184.175,125.34,316.3733333,10816
2018,11,19,15,546.9014706,78.2,263.0294118,413.2705882,2034
2018,11,19,16,257.5,10.3,28.7,50.15,1045
2018,11,19,17,0,0,0,0,93
2018,11,19,18,0,0,0,0,0
2018,11,19,19,0,0,0,0,0
2018,11,19,20,0,0,0,0,0
2018,11,19,21,0,0,0,0,0
2018,11,19,22,0,0,0,0,0
2018,11,19,23,0,0,0,0,0
2018,11,20,0,0,0,0,0,0
2018,11,20,1,0,0,0,0,0
2018,11,20,2,0,0,0,0,0
2018,11,20,3,0,0,0,0,0
2018,11,20,4,0,0,0,0,0
2018,11,20,5,0,0,0,0,0
2018,11,20,6,0,0,0,0,0
2018,11,20,7,170.65,51.3,59.55,78.2,7
2018,11,20,8,863.65,114.975,464.1,408.275,1164
2018,11,20,9,2412.525,324.125,843.525,915.5,4309
2018,11,20,10,2160.05,725.25,1158.25,944.125,6169
2018,11,20,11,2090.075,610.2,1115.225,773.525,11524
2018,11,20,12,1487.3,329.25,708.2,834.35,9336
2018,11,20,13,2115.95,363.2,721.8,671.75,6096
2018,11,20,14,919.45,281.7,540.175,429.9,6322
2018,11,20,15,620.6,126.475,220.875,272.1,3729
2018,11,20,16,61.3,12.4,28.45,28,1537
2018,11,20,17,0,0,0,0,112
2018,11,20,18,0,0,0,0,0
2018,11,20,19,0,0,0,0,0
2018,11,20,20,0,0,0,0,0
2018,11,20,21,0,0,0,0,0
2018,11,20,22,0,0,0,0,0
2018,11,20,23,0,0,0,0,0
2018,11,21,0,0,0,0,0,0
2018,11,21,1,0,0,0,0,0
2018,11,21,2,0,0,0,0,0
2018,11,21,3,0,0,0,0,0
2018,11,21,4,0,0,0,0,0
2018,11,21,5,0,0,0,0,0
2018,11,21,6,0,0,0,0,0
2018,11,21,7,67.95,26.85,41.725,43.625,0
2018,11,21,8,1003.375,254.825,536.525,309.725,895
2018,11,21,9,1704.35,553.675,880.3,563.8,5292
2018,11,21,10,1743.75,450.875,693.925,473.875,6996
2018,11,21,11,1625.65,527.8,748.475,860,6532
2018,11,21,12,1307.275,384.5,674,896,6891
2018,11,21,13,739.85,215.225,394.425,399.325,5136
2018,11,21,14,329.7,95.975,146.45,154.7,2805
2018,11,21,15,71.95,28.3,62.7,39.05,1136
2018,11,21,16,5.325,1.35,6.575,5.55,277
